861,-14.7,230,-6.3
862,-14.7,230,-2.1
863,-14.7,230,6.3
864,-14.7,230,44.1
865,-14.7,230,52.5
866,-14.7,230,56.7
867,-10.5,230,-60.9
868,-10.5,230,-39.9
869,-10.5,230,-27.3
870,-10.5,230,-14.7
871,-10.5,230,2.1
872,-10.5,230,6.3
873,-10.5,230,18.9
874,-10.5,230,48.3
875,-10.5,230,60.9
876,-10.5,230,65.1
877,-6.3,230,-60.9
878,-6.3,230,-56.7
879,-6.3,230,-35.7
880,-6.3,230,-27.3
881,-6.3,230,-23.1
882,-6.3,230,2.1
883,-6.3,230,6.3
884,-6.3,230,10.5
885,-6.3,230,18.9
886,-6.3,230,60.9
887,-2.1,230,-65.1
888,-2.1,230,-56.7
889,-2.1,230,-52.5
890,-2.1,230,-18.9
891,-2.1,230,-14.7
892,-2.1,230,-10.5
893,-2.1,230,14.7
894,-2.1,230,18.9
895,-2.1,230,23.1
896,-2.1,230,27.3
897,2.1,230,-65.1
898,2.1,230,-44.1
899,2.1,230,-35.7
900,2.1,230,-23.1
901,2.1,230,-2.1
902,2.1,230,23.1
903,2.1,230,27.3
904,2.1,230,31.5
905,2.1,230,39.9
906,2.1,230,44.1
907,2.1,230,56.7
908,2.1,230,60.9
909,2.1,230,65.1
910,6.3,230,-65.1
911,6.3,230,-44.1
912,6.3,230,-14.7
913,6.3,230,-10.5
914,6.3,230,-2.1
915,6.3,230,6.3
916,6.3,230,27.3
917,6.3,230,31.5
918,6.3,230,39.9
919,6.3,230,60.9
920,10.5,230,-65.1
921,10.5,230,-60.9
922,10.5,230,-56.7
923,10.5,230,-52.5
924,10.5,230,-31.5
925,10.5,230,-23.1
926,10.5,230,-14.7
927,10.5,230,-6.3
928,10.5,230,6.3
929,10.5,230,14.7
930,10.5,230,18.9
931,10.5,230,27.3
932,10.5,230,31.5
933,10.5,230,35.7
934,10.5,230,39.9
935,10.5,230,48.3
936,10.5,230,52.5
937,14.7,230,-56.7
938,14.7,230,-44.1
939,14.7,230,-31.5
940,14.7,230,-27.3
941,14.7,230,-18.9
942,14.7,230,2.1
943,14.7,230,23.1
944,14.7,230,35.7
945,14.7,230,44.1
946,14.7,230,52.5
947,18.9,230,-65.1
948,18.9,230,-60.9
949,18.9,230,-44.1
950,18.9,230,-35.7
951,18.9,230,-31.5
952,18.9,230,-27.3
953,18.9,230,-10.5
954,18.9,230,-2.1
955,18.9,230,10.5
956,18.9,230,39.9
957,18.9,230,44.1
958,23.1,230,-65.1
959,23.1,230,-56.7
960,23.1,230,-39.9
961,23.1,230,-27.3
962,23.1,230,-18.9
963,23.1,230,-10.5
964,23.1,230,-2.1
965,23.1,230,2.1
966,23.1,230,6.3
967,23.1,230,10.5
968,23.1,230,23.1
969,23.1,230,39.9
970,23.1,230,44.1
971,23.1,230,60.9
972,27.3,230,-60.9
973,27.3,230,-52.5
974,27.3,230,-39.9
975,27.3,230,-27.3
976,27.3,230,-18.9
977,27.3,230,18.9
978,27.3,230,35.7
979,27.3,230,39.9
980,27.3,230,44.1
981,31.5,230,-65.1
982,31.5,230,-60.9
983,31.5,230,-31.5
